Year,alternateCandidates,mandates,party,presidents,votes.absoluteMajority,votes.constituenctyCounter,votes.mandates,votes.percentage,votes.presidents,votes.votes,county,district,availableMandates,blankVotes,blankVotesPercentage,displayMessage,hasNoVoting,nullVotes,nullVotesPercentage,numberParishes,numberVoters,percentageVoters,candidatos,year,votes.validVotesPercentage
2009,,0,CDS-PP,0,0,1,0,2.18,0,768,Amarante,Porto,0,492,1.4,,FALSE,360,1.02,40,35170,65.04,Fernando José de Moura e Silva,2009,
2009,,0,PCP-PEV,0,0,1,0,2.07,0,729,Amarante,Porto,0,492,1.4,,FALSE,360,1.02,40,35170,65.04,Gerónimo Manuel Cardoso Ferreira,2009,
2009,,4,PPD/PSD,0,0,1,4,44.5,0,15652,Amarante,Porto,0,492,1.4,,FALSE,360,1.02,40,35170,65.04,José Luis Gaspar Jorge,2009,
2009,,5,PS,1,1,1,5,46.66,1,16411,Amarante,Porto,0,492,1.4,,FALSE,360,1.02,40,35170,65.04,Armindo José Cunha Abreu,2009,
2009,,0,PCP-PEV,0,0,1,0,1.4,0,197,Baião,Porto,0,152,1.08,,FALSE,200,1.43,20,14026,72.36,José Luis Teixeira Pereira,2009,
2009,,2,PPD/PSD,0,0,1,2,29.25,0,4102,Baião,Porto,0,152,1.08,,FALSE,200,1.43,20,14026,72.36,José Carlos Pires Póvoas,2009,
2009,,5,PS,1,1,1,5,66.84,1,9375,Baião,Porto,0,152,1.08,,FALSE,200,1.43,20,14026,72.36,José Luis Pereira Carneiro,2009,
2009,,0,B.E.,0,0,1,0,1.32,0,486,Felgueiras,Porto,0,369,1,,FALSE,481,1.3,32,36871,73.43,Joaquim dos Santos Pinho,2009,
2009,,0,MPT,0,0,1,0,1.33,0,489,Felgueiras,Porto,0,369,1,,FALSE,481,1.3,32,36871,73.43,Horácio Rui Lourenço da Costa,2009,
2009,,0,PCP-PEV,0,0,1,0,1.27,0,470,Felgueiras,Porto,0,369,1,,FALSE,481,1.3,32,36871,73.43,Carlos Alberto Rainho dos Quinteiro,2009,
2009,,0,PCTP/MRPP,0,0,1,0,0.46,0,168,Felgueiras,Porto,0,369,1,,FALSE,481,1.3,32,36871,73.43,António Teixeira Gomes,2009,
2009,,4,PPD/PSD.CDS-PP,1,1,1,4,48.65,1,17938,Felgueiras,Porto,0,369,1,,FALSE,481,1.3,32,36871,73.43,José Inácio Cardoso Ribeiro,2009,
2009,,1,PS,0,0,1,1,18.96,0,6992,Felgueiras,Porto,0,369,1,,FALSE,481,1.3,32,36871,73.43,Eduardo Alberto Leite Bragança da Cunha,2009,
2009,,2,XVI,0,0,1,2,25.71,0,9478,Felgueiras,Porto,0,369,1,,FALSE,481,1.3,32,36871,73.43,Maria de Fátima da Cunha Felgueiras Almeida de Sousa Oliveira,2009,
2009,,0,B.E.,0,0,1,0,2.95,0,2530,Gondomar,Porto,0,1472,1.72,,FALSE,1782,2.08,12,85788,61.02,Ana Paula Conotilho de Seixas,2009,
2009,,0,PCP-PEV,0,0,1,0,5.87,0,5038,Gondomar,Porto,0,1472,1.72,,FALSE,1782,2.08,12,85788,61.02,Cristina Alexandra Marques Nogueira,2009,
2009,,2,PPD/PSD.CDS-PP,0,0,1,2,15.31,0,13131,Gondomar,Porto,0,1472,1.72,,FALSE,1782,2.08,12,85788,61.02,Rui Ferreira de Espinheira Quelhas,2009,
2009,,4,PS,0,0,1,4,29.33,0,25163,Gondomar,Porto,0,1472,1.72,,FALSE,1782,2.08,12,85788,61.02,Maria Isabel Coelho Santos,2009,
2009,,5,XIII,1,0,1,5,42.75,1,36672,Gondomar,Porto,0,1472,1.72,,FALSE,1782,2.08,12,85788,61.02,Valentim dos Santos de Loureiro,2009,
2009,,0,PCP-PEV,0,0,1,0,2.9,0,826,Lousada,Porto,0,293,1.03,,FALSE,213,0.75,25,28469,75.21,Nuno Alexandre Miguéis de Sousa Coelho,2009,
2009,,3,PPD/PSD.CDS-PP,0,0,1,3,37.63,0,10712,Lousada,Porto,0,293,1.03,,FALSE,213,0.75,25,28469,75.21,Leonel Domingos Reis Vieira da Silva,2009,
2009,,4,PS,1,1,1,4,57.69,1,16425,Lousada,Porto,0,293,1.03,,FALSE,213,0.75,25,28469,75.21,Jorge Manuel Fernandes Malheiro de Magalhães,2009,
2009,,0,B.E.,0,0,1,0,4.64,0,2941,Maia,Porto,0,1422,2.24,,FALSE,760,1.2,17,63444,60.6,Silvestre Santos Gomes Pereira,2009,
2009,,0,CDS-PP,0,0,1,0,3.94,0,2502,Maia,Porto,0,1422,2.24,,FALSE,760,1.2,17,63444,60.6,Alvaro António Monteiro Braga,2009,
2009,,0,PCP-PEV,0,0,1,0,4.4,0,2792,Maia,Porto,0,1422,2.24,,FALSE,760,1.2,17,63444,60.6,António Ferreira Neto Taveira,2009,
2009,,8,PPD/PSD,1,1,1,8,57.76,1,36647,Maia,Porto,0,1422,2.24,,FALSE,760,1.2,17,63444,60.6,António Gonçalves Bragança Fernandes,2009,
2009,,3,PS,0,0,1,3,25.82,0,16380,Maia,Porto,0,1422,2.24,,FALSE,760,1.2,17,63444,60.6,Mário José Gomes Gouveia,2009,
2009,,2,XII,0,0,1,2,29.7,0,9817,Marco de Canaveses,Porto,0,224,0.68,,FALSE,443,1.34,31,33056,72.36,Avelino Ferreira Torres,2009,
2009,,0,XIV,0,0,1,0,10.46,0,3458,Marco de Canaveses,Porto,0,224,0.68,,FALSE,443,1.34,31,33056,72.36,Manuel Norberto de Moura Soares,2009,
2009,,0,B.E.,0,0,1,0,2.68,0,2363,Matosinhos,Porto,0,1273,1.44,,FALSE,1072,1.22,10,88217,61.3,Fernando José Leite de Oliveira Queiroz,2009,
2009,,4,I,0,0,1,4,30.7,0,27083,Matosinhos,Porto,0,1273,1.44,,FALSE,1072,1.22,10,88217,61.3,José Narciso Rodrigues de Miranda,2009,
2009,,0,PCP-PEV,0,0,1,0,4.37,0,3856,Matosinhos,Porto,0,1273,1.44,,FALSE,1072,1.22,10,88217,61.3,José Honório Faria Gonçalves Novo,2009,
2009,,2,PPD/PSD.CDS-PP,0,0,1,2,17.1,0,15084,Matosinhos,Porto,0,1273,1.44,,FALSE,1072,1.22,10,88217,61.3,José Guilherme Saraiva de Oliveira Aguiar,2009,
2009,,0,PPM,0,0,1,0,0.18,0,157,Matosinhos,Porto,0,1273,1.44,,FALSE,1072,1.22,10,88217,61.3,António José Pinto Alves Trancoso,2009,
2009,,5,PS,1,0,1,5,42.31,1,37329,Matosinhos,Porto,0,1273,1.44,,FALSE,1072,1.22,10,88217,61.3,Guilherme Manuel Lopes Pinto,2009,
2009,,0,B.E.,0,0,1,0,1.49,0,777,Paredes,Porto,0,580,1.11,,FALSE,644,1.24,24,52087,73.77,Carlos Albano Brito Esteves Martins,2009,
2009,,0,CDS-PP,0,0,1,0,8.48,0,4419,Paredes,Porto,0,580,1.11,,FALSE,644,1.24,24,52087,73.77,Augusto Manuel Teixeira de Barros Ruão,2009,
2009,,0,PCP-PEV,0,0,1,0,3.33,0,1732,Paredes,Porto,0,580,1.11,,FALSE,644,1.24,24,52087,73.77,José Fernando Araújo Calçada,2009,
2009,,6,PPD/PSD,1,1,1,6,57.81,1,30112,Paredes,Porto,0,580,1.11,,FALSE,644,1.24,24,52087,73.77,Celso Manuel Gomes Ferreira,2009,
2009,,3,PS,0,0,1,3,26.54,0,13823,Paredes,Porto,0,580,1.11,,FALSE,644,1.24,24,52087,73.77,Artur Rodrigues Pereira dos Penedos,2009,
2009,,0,CDS-PP,0,0,1,0,2.44,0,776,Paços de Ferreira,Porto,0,312,0.98,,FALSE,254,0.8,16,31758,71.11,Albino Manuel Ribeiro de Abreu Meireles,2009,
2009,,0,PCP-PEV,0,0,1,0,1.87,0,595,Paços de Ferreira,Porto,0,312,0.98,,FALSE,254,0.8,16,31758,71.11,José Paulo Torres da Silva Gonçalves,2009,
2009,,4,PPD/PSD,1,1,1,4,52.36,1,16627,Paços de Ferreira,Porto,0,312,0.98,,FALSE,254,0.8,16,31758,71.11,Pedro Alexandre Oliveira Cardoso Pinto,2009,
2009,,3,PS,0,0,1,3,41.55,0,13194,Paços de Ferreira,Porto,0,312,0.98,,FALSE,254,0.8,16,31758,71.11,Humberto Fernando Leão Pacheco de Brito,2009,
2009,,0,B.E.,0,0,1,0,1.33,0,627,Penafiel,Porto,0,412,0.87,,FALSE,431,0.91,38,47133,77.09,Paulo Fernando Teles de Lemos e Silva,2009,
2009,,0,PCP-PEV,0,0,1,0,3,0,1414,Penafiel,Porto,0,412,0.87,,FALSE,431,0.91,38,47133,77.09,Maria Maia Vilhena Carvalho Leal,2009,
2009,,6,PPD/PSD.CDS-PP,1,1,1,6,64.18,1,30248,Penafiel,Porto,0,412,0.87,,FALSE,431,0.91,38,47133,77.09,Alberto Fernando da Silva Santos,2009,
2009,,3,PS,0,0,1,3,29.71,0,14001,Penafiel,Porto,0,412,0.87,,FALSE,431,0.91,38,47133,77.09,António José Sousa Pinto,2009,
2009,,0,B.E.,0,0,1,0,4.98,0,6552,Porto,Porto,0,1816,1.38,,FALSE,1273,0.97,15,131649,56.75,João Miguel Trancoso Vaz Teixeira Lopes,2009,
2009,,1,PCP-PEV,0,0,1,1,9.8,0,12904,Porto,Porto,0,1816,1.38,,FALSE,1273,0.97,15,131649,56.75,Rui Pedro de Araújo Sá,2009,
2009,,0,PCTP/MRPP,0,0,1,0,0.7,0,915,Porto,Porto,0,1816,1.38,,FALSE,1273,0.97,15,131649,56.75,João Manuel Valente Pinto,2009,
2009,,7,PPD/PSD.CDS-PP,1,1,1,7,47.48,1,62507,Porto,Porto,0,1816,1.38,,FALSE,1273,0.97,15,131649,56.75,Rui Fernando da Silva Rio,2009,
2009,,5,PS,0,0,1,5,34.7,0,45682,Porto,Porto,0,1816,1.38,,FALSE,1273,0.97,15,131649,56.75,Elisa Maria da Costa Guimarães Ferreira,2009,
2009,,0,B.E.,0,0,1,0,2.51,0,817,Póvoa de Varzim,Porto,0,582,1.79,,FALSE,347,1.07,12,32516,56.5,Andrea Luís Valente Rodrigues de Castro Peniche,2009,
2009,,1,CDS-PP,0,0,1,1,9.96,0,3239,Póvoa de Varzim,Porto,0,582,1.79,,FALSE,347,1.07,12,32516,56.5,António Jorge Quintas Duarte Serrano Araújo,2009,
2009,,0,PCP-PEV,0,0,1,0,4.18,0,1358,Póvoa de Varzim,Porto,0,582,1.79,,FALSE,347,1.07,12,32516,56.5,Artur Jorge da Silva Machado,2009,
2009,,5,PPD/PSD,1,1,1,5,46.29,1,15052,Póvoa de Varzim,Porto,0,582,1.79,,FALSE,347,1.07,12,32516,56.5,José Macedo Vieira,2009,
2009,,3,PS,0,0,1,3,34.2,0,11121,Póvoa de Varzim,Porto,0,582,1.79,,FALSE,347,1.07,12,32516,56.5,Ilídio Renato Garrido Matos Pereira,2009,
2009,,0,CDS-PP,0,0,1,0,4.48,0,2019,Santo Tirso,Porto,0,580,1.29,,FALSE,516,1.15,24,45021,70.06,José Eduardo Correia da Graça Martins,2009,
2009,,0,PCP-PEV,0,0,1,0,3.95,0,1779,Santo Tirso,Porto,0,580,1.29,,FALSE,516,1.15,24,45021,70.06,Abilio Dias Martins,2009,
2009,,4,PPD/PSD,0,0,1,4,41.54,0,18700,Santo Tirso,Porto,0,580,1.29,,FALSE,516,1.15,24,45021,70.06,João Manuel Machado Faria de Abreu,2009,
2009,,5,PS,1,1,1,5,47.59,1,21427,Santo Tirso,Porto,0,580,1.29,,FALSE,516,1.15,24,45021,70.06,António Alberto de Castro Fernandes,2009,
2009,,0,CDS-PP,0,0,1,0,5.73,0,1364,Trofa,Porto,0,318,1.34,,FALSE,236,0.99,8,23795,72.8,Nuno Paulo Rodrigues Serra,2009,
2009,,0,PCP-PEV,0,0,1,0,2.35,0,560,Trofa,Porto,0,318,1.34,,FALSE,236,0.99,8,23795,72.8,Maria da Conceição da Silva Farpa Silva,2009,
2009,,3,PPD/PSD,0,0,1,3,43.4,0,10326,Trofa,Porto,0,318,1.34,,FALSE,236,0.99,8,23795,72.8,Bernardino Manuel de Vasconcelos,2009,
2009,,4,PS,1,1,1,4,46.19,1,10991,Trofa,Porto,0,318,1.34,,FALSE,236,0.99,8,23795,72.8,Joana Fernanda Ferreira Lima,2009,
2009,,0,B.E.,0,0,1,0,2.73,0,1279,Valongo,Porto,0,833,1.78,,FALSE,706,1.51,5,46892,60.99,Eliseu Filipe Pinto Lopes,2009,
2009,,0,PCP-PEV,0,0,1,0,4.63,0,2173,Valongo,Porto,0,833,1.78,,FALSE,706,1.51,5,46892,60.99,José Deolindo Caetano,2009,
2009,,4,PPD/PSD.CDS-PP,1,0,1,4,34.27,1,16068,Valongo,Porto,0,833,1.78,,FALSE,706,1.51,5,46892,60.99,Fernando Horácio Moreira Pereira de Melo,2009,
2009,,3,PS,0,0,1,3,27.19,0,12751,Valongo,Porto,0,833,1.78,,FALSE,706,1.51,5,46892,60.99,José Afonso Teixeira de Magalhães Lobão,2009,
2009,,0,XIV,0,0,1,0,4.96,0,2328,Valongo,Porto,0,833,1.78,,FALSE,706,1.51,5,46892,60.99,Vitorino Francisco da Rocha Silva,2009,
2009,,2,XIX,0,0,1,2,22.93,0,10754,Valongo,Porto,0,833,1.78,,FALSE,706,1.51,5,46892,60.99,Maria José Baptista de Moura Azevedo,2009,
2009,,3,PS,0,0,1,3,25.32,0,37790,Vila Nova de Gaia,Porto,0,2194,1.47,,FALSE,1539,1.03,24,149228,59.71,Joaquim Barbosa Ferreira Couto,2009,
2009,,0,B.E.,0,0,1,0,4.1,0,1741,Vila do Conde,Porto,0,861,2.03,,FALSE,405,0.95,30,42445,64.04,Miguel Vital Andrade de Sousa,2009,
2009,,0,PCP-PEV,0,0,1,0,3.11,0,1320,Vila do Conde,Porto,0,861,2.03,,FALSE,405,0.95,30,42445,64.04,António Jorge Alexandre Marques,2009,
2009,,3,PPD/PSD.CDS-PP,0,0,1,3,28.18,0,11961,Vila do Conde,Porto,0,861,2.03,,FALSE,405,0.95,30,42445,64.04,António Pedro Pinto Martins Brás Marques,2009,
2009,,6,PS,1,1,1,6,61.63,1,26157,Vila do Conde,Porto,0,861,2.03,,FALSE,405,0.95,30,42445,64.04,Mário Hermenegildo Moreira de Almeida,2009,
2009,,0,B.E.,0,0,1,0,5.32,0,1191,Abrantes,Santarém,0,419,1.87,,FALSE,296,1.32,19,22408,60.79,Manuel António Rodrigues Lopes,2009,
2009,,0,CDS-PP,0,0,1,0,3.36,0,752,Abrantes,Santarém,0,419,1.87,,FALSE,296,1.32,19,22408,60.79,João Baptista Pico,2009,
2009,,1,I,0,0,1,1,16.99,0,3806,Abrantes,Santarém,0,419,1.87,,FALSE,296,1.32,19,22408,60.79,Albano da Conceição Pereira dos Santos,2009,
2009,,0,PCP-PEV,0,0,1,0,7.01,0,1571,Abrantes,Santarém,0,419,1.87,,FALSE,296,1.32,19,22408,60.79,Armando António Gonçalves Borges,2009,
2009,,2,PPD/PSD,0,0,1,2,23.64,0,5297,Abrantes,Santarém,0,419,1.87,,FALSE,296,1.32,19,22408,60.79,António Manuel de Santana Maia Leonardo,2009,
2009,,4,PS,1,1,1,4,40.5,1,9076,Abrantes,Santarém,0,419,1.87,,FALSE,296,1.32,19,22408,60.79,Maria do Céu de Oliveira Antunes Albuquerque,2009,
2009,,0,B.E.,0,0,1,0,2.29,0,197,Alcanena,Santarém,0,128,1.49,,FALSE,127,1.48,10,8586,65.66,Carlos Alberto Costa Vieira,2009,
2009,,2,I,0,0,1,2,25.91,0,2225,Alcanena,Santarém,0,128,1.49,,FALSE,127,1.48,10,8586,65.66,Eduardo Marcelino Ramalho Camacho,2009,
2009,,0,PCP-PEV,0,0,1,0,6.43,0,552,Alcanena,Santarém,0,128,1.49,,FALSE,127,1.48,10,8586,65.66,Suzel Abreu Frazão,2009,
2009,,1,PPD/PSD.CDS-PP,0,0,1,1,16.81,0,1443,Alcanena,Santarém,0,128,1.49,,FALSE,127,1.48,10,8586,65.66,Elsa Renata de Sousa Gaspar Nico Henriques,2009,
2009,,4,PS,1,1,1,4,45.59,1,3914,Alcanena,Santarém,0,128,1.49,,FALSE,127,1.48,10,8586,65.66,Fernanda Maria Pereira Asseiceira,2009,
2009,,0,CDS-PP,0,0,1,0,3.15,0,336,Almeirim,Santarém,0,167,1.56,,FALSE,99,0.93,4,10674,54.04,João Filipe de Viveiros Teixeira,2009,
2009,,1,I,0,0,1,1,19.4,0,2071,Almeirim,Santarém,0,167,1.56,,FALSE,99,0.93,4,10674,54.04,Francisco Manuel Mauricio do Rosário,2009,
2009,,1,PCP-PEV,0,0,1,1,12.57,0,1342,Almeirim,Santarém,0,167,1.56,,FALSE,99,0.93,4,10674,54.04,José Manuel Aranha Figueiredo,2009,
2009,,0,PPD/PSD,0,0,1,0,9.51,0,1015,Almeirim,Santarém,0,167,1.56,,FALSE,99,0.93,4,10674,54.04,Pedro Miguel Sirgado Pisco Santos,2009,
2009,,5,PS,1,1,1,5,52.88,1,5644,Almeirim,Santarém,0,167,1.56,,FALSE,99,0.93,4,10674,54.04,José Joaquim Gameiro de Sousa Gomes,2009,
2009,,3,PCP-PEV,1,1,1,3,49.67,1,2185,Alpiarça,Santarém,0,100,2.27,,FALSE,43,0.98,1,4399,66.64,Mário Fernando Atracado Pereira,2009,
2009,,0,PPD/PSD.CDS-PP,0,0,1,0,5.05,0,222,Alpiarça,Santarém,0,100,2.27,,FALSE,43,0.98,1,4399,66.64,Maria América Alcobio Cravo,2009,
2009,,2,PS,0,0,1,2,42.03,0,1849,Alpiarça,Santarém,0,100,2.27,,FALSE,43,0.98,1,4399,66.64,Sónia Isabel Fernandes Sanfona Cruz Mendes,2009,
2009,,0,CDS-PP,0,0,1,0,4.42,0,462,Benavente,Santarém,0,255,2.44,,FALSE,164,1.57,4,10459,49.23,José Manuel Ferreira Múrias,2009,
2009,,5,PCP-PEV,1,1,1,5,59.69,1,6243,Benavente,Santarém,0,255,2.44,,FALSE,164,1.57,4,10459,49.23,António José Ganhão,2009,
2009,,1,PPD/PSD,0,0,1,1,18.24,0,1908,Benavente,Santarém,0,255,2.44,,FALSE,164,1.57,4,10459,49.23,José António Salvador Rodrigues da Avó,2009,
2009,,1,PS,0,0,1,1,13.64,0,1427,Benavente,Santarém,0,255,2.44,,FALSE,164,1.57,4,10459,49.23,Ana Isabel Oliveira Reis Casquinha,2009,
2009,,0,B.E.,0,0,1,0,7.35,0,842,Cartaxo,Santarém,0,281,2.45,,FALSE,222,1.94,8,11451,55.44,Francisco Manuel Miguel Colaço,2009,
2009,,1,PCP-PEV,0,0,1,1,12.36,0,1415,Cartaxo,Santarém,0,281,2.45,,FALSE,222,1.94,8,11451,55.44,Mário Júlio Roque dos Reis,2009,
2009,,2,PPD/PSD,0,0,1,2,28.9,0,3309,Cartaxo,Santarém,0,281,2.45,,FALSE,222,1.94,8,11451,55.44,Paulo José Lopes das Neves,2009,
2009,,4,PS,1,1,1,4,47,1,5382,Cartaxo,Santarém,0,281,2.45,,FALSE,222,1.94,8,11451,55.44,Paulo Alexandre Fernandes Varela Simões Caldas,2009,
2009,,2,PCP-PEV,1,0,1,2,43.51,1,2528,Chamusca,Santarém,0,121,2.08,,FALSE,96,1.65,7,5810,61.07,Sérgio Morais da Conceição Carrinho,2009,
2009,,1,PPD/PSD.CDS-PP,0,0,1,1,19.97,0,1160,Chamusca,Santarém,0,121,2.08,,FALSE,96,1.65,7,5810,61.07,João Manuel Duarte Lourenço,2009,
2009,,2,PS,0,0,1,2,32.79,0,1905,Chamusca,Santarém,0,121,2.08,,FALSE,96,1.65,7,5810,61.07,Joaquim José Duarte Garrido,2009,
2009,,0,CDS-PP,0,0,1,0,1.6,0,41,Constância,Santarém,0,45,1.76,,FALSE,35,1.37,3,2560,73.44,Renato José Presume Gonçalves,2009,
2009,,3,PCP-PEV,1,1,1,3,48.09,1,1231,Constância,Santarém,0,45,1.76,,FALSE,35,1.37,3,2560,73.44,Máximo de Jesus Afonso Ferreira,2009,
2009,,0,PPD/PSD,0,0,1,0,10.94,0,280,Constância,Santarém,0,45,1.76,,FALSE,35,1.37,3,2560,73.44,António Freire de Oliveira,2009,
2009,,2,PS,0,0,1,2,36.25,0,928,Constância,Santarém,0,45,1.76,,FALSE,35,1.37,3,2560,73.44,Margarida Maria da Costa Alves Veríssimo,2009,
2009,,0,B.E.,0,0,1,0,3.23,0,358,Coruche,Santarém,0,160,1.44,,FALSE,115,1.04,8,11099,59.13,José Ricardo Serrano Guedes,2009,
2009,,0,I,0,0,1,0,6.93,0,769,Coruche,Santarém,0,160,1.44,,FALSE,115,1.04,8,11099,59.13,António Manuel Moreira da Silva,2009,
2009,,2,PCP-PEV,0,0,1,2,24.9,0,2764,Coruche,Santarém,0,160,1.44,,FALSE,115,1.04,8,11099,59.13,Ortelinda da Conceição Camões Graça Gil Nunes,2009,
2009,,0,PPD/PSD,0,0,1,0,5.32,0,591,Coruche,Santarém,0,160,1.44,,FALSE,115,1.04,8,11099,59.13,José Manuel de Sousa Potier,2009,
2009,,5,PS,1,1,1,5,57.14,1,6342,Coruche,Santarém,0,160,1.44,,FALSE,115,1.04,8,11099,59.13,Dionísio Simão Mendes,2009,
2009,,1,B.E.,0,0,1,1,11.06,0,1045,Entroncamento,Santarém,0,194,2.05,,FALSE,149,1.58,2,9449,56.21,Carlos Manuel Godinho Matias,2009,
2009,,0,PCP-PEV,0,0,1,0,8.66,0,818,Entroncamento,Santarém,0,194,2.05,,FALSE,149,1.58,2,9449,56.21,Telma Cristina Antunes Jorge,2009,
2009,,4,PPD/PSD,1,1,1,4,52.52,1,4963,Entroncamento,Santarém,0,194,2.05,,FALSE,149,1.58,2,9449,56.21,Jaime Manuel Gonçalves Ramos,2009,
2009,,2,PS,0,0,1,2,24.13,0,2280,Entroncamento,Santarém,0,194,2.05,,FALSE,149,1.58,2,9449,56.21,Carlos Alexandre Zagalo Gouveia,2009,
2009,,0,CDS-PP.MPT,0,0,1,0,2.95,0,165,Ferreira do Zêzere,Santarém,0,112,2,,FALSE,102,1.83,9,5588,67.49,Luís Miguel de Oliveira Russo Pistola,2009,
2009,,0,PCP-PEV,0,0,1,0,0.63,0,35,Ferreira do Zêzere,Santarém,0,112,2,,FALSE,102,1.83,9,5588,67.49,António Alves Matos,2009,
2009,,3,PPD/PSD,1,1,1,3,52.36,1,2926,Ferreira do Zêzere,Santarém,0,112,2,,FALSE,102,1.83,9,5588,67.49,Jacinto Manuel Lopes Cristas Flores,2009,
2009,,2,PS,0,0,1,2,37.81,0,2113,Ferreira do Zêzere,Santarém,0,112,2,,FALSE,102,1.83,9,5588,67.49,Filipe Vicente Martins,2009,
2009,,0,CDS-PP,0,0,1,0,5.45,0,165,Golegã,Santarém,0,27,0.89,,FALSE,36,1.19,2,3027,63.39,Pedro José Rodrigues Ramalheira de Azevedo,2009,
2009,,0,PCP-PEV,0,0,1,0,7.8,0,236,Golegã,Santarém,0,27,0.89,,FALSE,36,1.19,2,3027,63.39,Valter José Galrinho da Guia Martins Ferreira,2009,
2009,,0,PPD/PSD,0,0,1,0,9.32,0,282,Golegã,Santarém,0,27,0.89,,FALSE,36,1.19,2,3027,63.39,Carlos Alberto de Jesus Gonçalves Paula Simões,2009,
2009,,5,PS,1,1,1,5,63.36,1,1918,Golegã,Santarém,0,27,0.89,,FALSE,36,1.19,2,3027,63.39,José Tavares Veiga Silva Maltez,2009,
2009,,0,X,0,0,1,0,11.99,0,363,Golegã,Santarém,0,27,0.89,,FALSE,36,1.19,2,3027,63.39,Maria da Conceição Afonso Contente Rosário,2009,
2009,,0,PCP-PEV,0,0,1,0,2.07,0,119,Mação,Santarém,0,88,1.53,,FALSE,99,1.72,8,5742,76.67,António Rodrigues de Sousa Santos,2009,
2009,,3,PPD/PSD,1,1,1,3,52.09,1,2991,Mação,Santarém,0,88,1.53,,FALSE,99,1.72,8,5742,76.67,José Manuel Saldanha Rocha,2009,
2009,,2,PS,0,0,1,2,42.58,0,2445,Mação,Santarém,0,88,1.53,,FALSE,99,1.72,8,5742,76.67,Nuno Fernando Bento Neto,2009,
2009,,0,CDS-PP,0,0,1,0,4.55,0,1197,Ourém,Santarém,0,433,1.65,,FALSE,313,1.19,18,26311,59.92,Gonçalo Nuno Gagliardini Graça Pereira de Almeida,2009,
2009,,0,PCP-PEV,0,0,1,0,1.94,0,511,Ourém,Santarém,0,433,1.65,,FALSE,313,1.19,18,26311,59.92,João Filipe Mendes de Oliveira,2009,
2009,,3,PPD/PSD,0,0,1,3,43.32,0,11398,Ourém,Santarém,0,433,1.65,,FALSE,313,1.19,18,26311,59.92,Vitor Manuel de Jesus Frazão,2009,
2009,,4,PS,1,1,1,4,47.35,1,12459,Ourém,Santarém,0,433,1.65,,FALSE,313,1.19,18,26311,59.92,Paulo Alexandre Homem de Oliveira Fonseca,2009,
2009,,0,B.E.,0,0,1,0,2.89,0,352,Rio Maior,Santarém,0,199,1.63,,FALSE,170,1.39,14,12187,66.17,Alexandre Miguel Vitorino Jacinto,2009,
2009,,0,I,0,0,1,0,3.13,0,381,Rio Maior,Santarém,0,199,1.63,,FALSE,170,1.39,14,12187,66.17,Alberto Fernando Fróis Santos,2009,
2009,,0,PCP-PEV,0,0,1,0,2.45,0,299,Rio Maior,Santarém,0,199,1.63,,FALSE,170,1.39,14,12187,66.17,Carlos Ferreira Figueiredo,2009,
2009,,4,PPD/PSD.CDS-PP,1,1,1,4,49.21,1,5997,Rio Maior,Santarém,0,199,1.63,,FALSE,170,1.39,14,12187,66.17,Isaura Maria Elias Crisóstomo Bernardino Morais,2009,
2009,,3,PS,0,0,1,3,39.3,0,4789,Rio Maior,Santarém,0,199,1.63,,FALSE,170,1.39,14,12187,66.17,Silvino Manuel Gomes Sequeira,2009,
2009,,4,B.E.,1,1,1,4,46.08,1,4655,Salvaterra de Magos,Santarém,0,214,2.12,,FALSE,127,1.26,6,10101,54.75,Ana Cristina Pardal Ribeiro,2009,
2009,,0,PCP-PEV,0,0,1,0,10.33,0,1043,Salvaterra de Magos,Santarém,0,214,2.12,,FALSE,127,1.26,6,10101,54.75,Vasco Monteiro Feijão,2009,
2009,,1,PPD/PSD,0,0,1,1,11.43,0,1155,Salvaterra de Magos,Santarém,0,214,2.12,,FALSE,127,1.26,6,10101,54.75,Jorge Humberto Brardo Burgal,2009,
2009,,2,PS,0,0,1,2,28.78,0,2907,Salvaterra de Magos,Santarém,0,214,2.12,,FALSE,127,1.26,6,10101,54.75,Hélder Manuel Ramalho de Sousa Esménio,2009,
2009,,0,B.E.,0,0,1,0,2.44,0,821,Santarém,Santarém,0,608,1.81,,FALSE,359,1.07,28,33642,61.74,Carlos Manuel Vicente Marecos,2009,
2009,,0,CDS-PP,0,0,1,0,3.58,0,1204,Santarém,Santarém,0,608,1.81,,FALSE,359,1.07,28,33642,61.74,Tiago de Sampaio e Melo Marques Leite,2009,
2009,,0,PCP-PEV,0,0,1,0,5.72,0,1923,Santarém,Santarém,0,608,1.81,,FALSE,359,1.07,28,33642,61.74,José Marcelino,2009,
2009,,7,PPD/PSD,1,1,1,7,64.21,1,21602,Santarém,Santarém,0,608,1.81,,FALSE,359,1.07,28,33642,61.74,Francisco Maria Moita Flores,2009,
2009,,2,PS,0,0,1,2,21.18,0,7125,Santarém,Santarém,0,608,1.81,,FALSE,359,1.07,28,33642,61.74,António José da Piedade do Carmo,2009,
2009,,0,PCP-PEV,0,0,1,0,2.11,0,59,Sardoal,Santarém,0,52,1.86,,FALSE,42,1.5,4,2799,76.12,Maria Fernanda Marques Castelo Branco,2009,
2009,,3,PPD/PSD,1,1,1,3,55.41,1,1551,Sardoal,Santarém,0,52,1.86,,FALSE,42,1.5,4,2799,76.12,Fernando Constantino Moleirinho,2009,
